date,home_team,away_team,home_win_rate,away_win_rate,home_goal_diff,away_goal_diff,home_points,away_points
2022-11-01 22:00:00+00:00,Atletico Goianiense,Santos,0.21052631578947367,0.3157894736842105,-18,3,36,47
2022-11-01 22:00:00+00:00,Avai,RB Bragantino,0.23684210526315788,0.2894736842105263,-26,-10,35,44
2022-11-01 22:00:00+00:00,Juventude,Coritiba,0.07894736842105263,0.3157894736842105,-40,-21,22,42
2022-11-02 00:30:00+00:00,Sao Paulo,Atletico-MG,0.34210526315789475,0.39473684210526316,13,8,54,58
2022-11-02 19:00:00+00:00,America Mineiro,Internacional,0.39473684210526316,0.5263157894736842,0,27,53,73
2022-11-02 19:00:00+00:00,Atletico Paranaense,Goias,0.42105263157894735,0.2894736842105263,0,-13,58,46
2022-11-03 00:30:00+00:00,Flamengo,Corinthians,0.47368421052631576,0.47368421052631576,21,8,62,65
2022-11-03 00:30:00+00:00,Palmeiras,Fortaleza EC,0.6052631578947368,0.39473684210526316,39,7,81,55
2022-11-04 22:00:00+00:00,Goias,Juventude,0.2894736842105263,0.07894736842105263,-13,-40,46,22
2022-11-04 22:00:00+00:00,RB Bragantino,America Mineiro,0.2894736842105263,0.39473684210526316,-10,0,44,53
2022-11-05 19:30:00+00:00,Fluminense,Sao Paulo,0.5526315789473685,0.34210526315789475,22,13,70,54
2022-11-05 19:30:00+00:00,Santos,Avai,0.3157894736842105,0.23684210526315788,3,-26,47,35
2022-11-05 23:30:00+00:00,Corinthians,Ceara,0.47368421052631576,0.18421052631578946,8,-7,65,37
2022-11-06 00:00:00+00:00,Internacional,Atletico Paranaense,0.5263157894736842,0.42105263157894735,27,0,73,58
2022-11-06 19:00:00+00:00,Coritiba,Flamengo,0.3157894736842105,0.47368421052631576,-21,21,42,62
2022-11-06 19:00:00+00:00,Fortaleza EC,Atletico Goianiense,0.39473684210526316,0.21052631578947367,7,-18,55,36
2022-11-06 21:30:00+00:00,Cuiaba,Palmeiras,0.2631578947368421,0.6052631578947368,-11,39,41,81
2022-11-07 23:00:00+00:00,Atletico-MG,Botafogo,0.39473684210526316,0.39473684210526316,8,-2,58,53
2022-11-08 22:00:00+00:00,Fluminense,Goias,0.5526315789473685,0.2894736842105263,22,-13,70,46
2022-11-08 22:00:00+00:00,Avai,Ceara,0.23684210526315788,0.18421052631578946,-26,-7,35,37
2022-11-08 22:00:00+00:00,Coritiba,Corinthians,0.3157894736842105,0.47368421052631576,-21,8,42,65
2022-11-09 00:30:00+00:00,Sao Paulo,Internacional,0.34210526315789475,0.5263157894736842,13,27,54,73
2022-11-09 23:30:00+00:00,Fortaleza EC,RB Bragantino,0.39473684210526316,0.2894736842105263,7,-10,55,44
2022-11-10 00:30:00+00:00,Palmeiras,America Mineiro,0.6052631578947368,0.39473684210526316,39,0,81,53
2022-11-10 00:30:00+00:00,Atletico Goianiense,Atletico Paranaense,0.21052631578947367,0.42105263157894735,-18,0,36,58
2022-11-10 00:30:00+00:00,Juventude,Flamengo,0.07894736842105263,0.47368421052631576,-40,21,22,62
2022-11-10 23:00:00+00:00,Botafogo,Santos,0.39473684210526316,0.3157894736842105,-2,3,53,47
2022-11-10 23:00:00+00:00,Atletico-MG,Cuiaba,0.39473684210526316,0.2631578947368421,8,-11,58,41
2022-11-12 19:00:00+00:00,Flamengo,Avai,0.47368421052631576,0.23684210526315788,21,-26,62,35
2022-11-13 19:00:00+00:00,Goias,Sao Paulo,0.2894736842105263,0.34210526315789475,-13,13,46,54
2022-11-13 19:00:00+00:00,Atletico Paranaense,Botafogo,0.42105263157894735,0.39473684210526316,0,-2,58,53
2022-11-13 19:00:00+00:00,RB Bragantino,Fluminense,0.2894736842105263,0.5526315789473685,-10,22,44,70
2022-11-13 19:00:00+00:00,Corinthians,Atletico-MG,0.47368421052631576,0.39473684210526316,8,8,65,58
2022-11-13 19:00:00+00:00,Cuiaba,Coritiba,0.2631578947368421,0.3157894736842105,-11,-21,41,42
2022-11-13 19:00:00+00:00,Santos,Fortaleza EC,0.3157894736842105,0.39473684210526316,3,7,47,55
2022-11-13 19:00:00+00:00,Internacional,Palmeiras,0.5263157894736842,0.6052631578947368,27,39,73,81
2022-11-13 19:00:00+00:00,Ceara,Juventude,0.18421052631578946,0.07894736842105263,-7,-40,37,22
2022-11-13 19:00:00+00:00,America Mineiro,Atletico Goianiense,0.39473684210526316,0.21052631578947367,0,-18,53,36
2023-04-15 19:00:00+00:00,Palmeiras,Cuiaba,0.5263157894736842,0.3684210526315789,31,1,70,51
2023-04-15 19:00:00+00:00,America Mineiro,Fluminense,0.13157894736842105,0.42105263157894735,-39,4,24,56
2023-04-15 19:00:00+00:00,Palmeiras,Cuiaba,0.5263157894736842,0.3684210526315789,31,1,70,51
2023-04-15 19:00:00+00:00,America Mineiro,Fluminense,0.13157894736842105,0.42105263157894735,-39,4,24,56
2023-04-15 21:30:00+00:00,Atletico Paranaense,Goias,0.3684210526315789,0.23684210526315788,8,-17,56,38
2023-04-15 21:30:00+00:00,Fortaleza EC,Internacional,0.39473684210526316,0.39473684210526316,1,1,54,55
2023-04-15 21:30:00+00:00,RB Bragantino,Bahia,0.4473684210526316,0.3157894736842105,14,-3,62,44
2023-04-15 21:30:00+00:00,Botafogo,Sao Paulo,0.47368421052631576,0.3684210526315789,21,2,64,53
2023-04-15 21:30:00+00:00,Botafogo,Sao Paulo,0.47368421052631576,0.3684210526315789,21,2,64,53
2023-04-15 21:30:00+00:00,RB Bragantino,Bahia,0.4473684210526316,0.3157894736842105,14,-3,62,44
2023-04-15 21:30:00+00:00,Fortaleza EC,Internacional,0.39473684210526316,0.39473684210526316,1,1,54,55
2023-04-15 21:30:00+00:00,Atletico Paranaense,Goias,0.3684210526315789,0.23684210526315788,8,-17,56,38
2023-04-16 00:00:00+00:00,Atletico-MG,Vasco DA Gama,0.5,0.3157894736842105,20,-10,66,45
2023-04-16 00:00:00+00:00,Atletico-MG,Vasco DA Gama,0.5,0.3157894736842105,20,-10,66,45
2023-04-16 19:00:00+00:00,Corinthians,Cruzeiro,0.3157894736842105,0.2894736842105263,-1,3,50,47
2023-04-16 19:00:00+00:00,Corinthians,Cruzeiro,0.3157894736842105,0.2894736842105263,-1,3,50,47
2023-04-16 19:00:00+00:00,Flamengo,Coritiba,0.5,0.21052631578947367,14,-32,66,30
2023-04-16 19:00:00+00:00,Flamengo,Coritiba,0.5,0.21052631578947367,14,-32,66,30
2023-04-16 21:30:00+00:00,Gremio,Santos,0.5526315789473685,0.2894736842105263,7,-25,68,43
2023-04-16 21:30:00+00:00,Gremio,Santos,0.5526315789473685,0.2894736842105263,7,-25,68,43
2023-04-22 19:00:00+00:00,Fluminense,Atletico Paranaense,0.42105263157894735,0.3684210526315789,4,8,56,56
2023-04-22 19:00:00+00:00,Fluminense,Atletico Paranaense,0.42105263157894735,0.3684210526315789,4,8,56,56
2023-04-22 21:30:00+00:00,Sao Paulo,America Mineiro,0.3684210526315789,0.13157894736842105,2,-39,53,24
2023-04-22 21:30:00+00:00,Cuiaba,RB Bragantino,0.3684210526315789,0.4473684210526316,1,14,51,62
2023-04-22 21:30:00+00:00,Sao Paulo,America Mineiro,0.3684210526315789,0.13157894736842105,2,-39,53,24
2023-04-22 21:30:00+00:00,Cuiaba,RB Bragantino,0.3684210526315789,0.4473684210526316,1,14,51,62
2023-04-23 00:00:00+00:00,Cruzeiro,Gremio,0.2894736842105263,0.5526315789473685,3,7,47,68
2023-04-23 00:00:00+00:00,Cruzeiro,Gremio,0.2894736842105263,0.5526315789473685,3,7,47,68
2023-04-23 14:00:00+00:00,Internacional,Flamengo,0.39473684210526316,0.5,1,14,55,66
2023-04-23 14:00:00+00:00,Internacional,Flamengo,0.39473684210526316,0.5,1,14,55,66
2023-04-23 19:00:00+00:00,Santos,Atletico-MG,0.2894736842105263,0.5,-25,20,43,66
2023-04-23 19:00:00+00:00,Vasco DA Gama,Palmeiras,0.3157894736842105,0.5263157894736842,-10,31,45,70
2023-04-23 19:00:00+00:00,Santos,Atletico-MG,0.2894736842105263,0.5,-25,20,43,66
2023-04-23 19:00:00+00:00,Vasco DA Gama,Palmeiras,0.3157894736842105,0.5263157894736842,-10,31,45,70
2023-04-23 21:30:00+00:00,Coritiba,Fortaleza EC,0.21052631578947367,0.39473684210526316,-32,1,30,54
2023-04-23 21:30:00+00:00,Coritiba,Fortaleza EC,0.21052631578947367,0.39473684210526316,-32,1,30,54
2023-04-23 22:00:00+00:00,Goias,Corinthians,0.23684210526315788,0.3157894736842105,-17,-1,38,50
2023-04-23 22:00:00+00:00,Goias,Corinthians,0.23684210526315788,0.3157894736842105,-17,-1,38,50
2023-04-24 23:00:00+00:00,Bahia,Botafogo,0.3157894736842105,0.47368421052631576,-3,21,44,64
2023-04-24 23:00:00+00:00,Bahia,Botafogo,0.3157894736842105,0.47368421052631576,-3,21,44,64
2023-04-29 19:30:00+00:00,Coritiba,Sao Paulo,0.21052631578947367,0.3684210526315789,-32,2,30,53
2023-04-29 19:30:00+00:00,Coritiba,Sao Paulo,0.21052631578947367,0.3684210526315789,-32,2,30,53
2023-04-29 19:30:00+00:00,Fortaleza EC,Fluminense,0.39473684210526316,0.42105263157894735,1,4,54,56
2023-04-29 19:30:00+00:00,Fortaleza EC,Fluminense,0.39473684210526316,0.42105263157894735,1,4,54,56
2023-04-29 21:30:00+00:00,RB Bragantino,Cruzeiro,0.4473684210526316,0.2894736842105263,14,3,62,47
2023-04-29 21:30:00+00:00,Santos,America Mineiro,0.2894736842105263,0.13157894736842105,-25,-39,43,24
2023-04-29 21:30:00+00:00,RB Bragantino,Cruzeiro,0.4473684210526316,0.2894736842105263,14,3,62,47
2023-04-29 21:30:00+00:00,Palmeiras,Corinthians,0.5263157894736842,0.3157894736842105,31,-1,70,50
2023-04-29 21:30:00+00:00,Palmeiras,Corinthians,0.5263157894736842,0.3157894736842105,31,-1,70,50
2023-04-29 21:30:00+00:00,Santos,America Mineiro,0.2894736842105263,0.13157894736842105,-25,-39,43,24
2023-04-30 00:00:00+00:00,Atletico-MG,Atletico Paranaense,0.5,0.3684210526315789,20,8,66,56
2023-04-30 00:00:00+00:00,Atletico-MG,Atletico Paranaense,0.5,0.3684210526315789,20,8,66,56
2023-04-30 19:00:00+00:00,Flamengo,Botafogo,0.5,0.47368421052631576,14,21,66,64
2023-04-30 19:00:00+00:00,Flamengo,Botafogo,0.5,0.47368421052631576,14,21,66,64
2023-04-30 21:30:00+00:00,Internacional,Goias,0.39473684210526316,0.23684210526315788,1,-17,55,38
2023-04-30 21:30:00+00:00,Cuiaba,Gremio,0.3684210526315789,0.5526315789473685,1,7,51,68
2023-04-30 21:30:00+00:00,Cuiaba,Gremio,0.3684210526315789,0.5526315789473685,1,7,51,68
2023-04-30 21:30:00+00:00,Internacional,Goias,0.39473684210526316,0.23684210526315788,1,-17,55,38
2023-05-01 23:00:00+00:00,Vasco DA Gama,Bahia,0.3157894736842105,0.3157894736842105,-10,-3,45,44
2023-05-01 23:00:00+00:00,Vasco DA Gama,Bahia,0.3157894736842105,0.3157894736842105,-10,-3,45,44
2023-05-06 19:00:00+00:00,Cruzeiro,Santos,0.2894736842105263,0.2894736842105263,3,-25,47,43
2023-05-06 19:00:00+00:00,Cruzeiro,Santos,0.2894736842105263,0.2894736842105263,3,-25,47,43
2023-05-07 00:00:00+00:00,Fluminense,Vasco DA Gama,0.42105263157894735,0.3157894736842105,4,-10,56,45
2023-05-07 00:00:00+00:00,Fluminense,Vasco DA Gama,0.42105263157894735,0.3157894736842105,4,-10,56,45
2023-05-07 14:00:00+00:00,America Mineiro,Cuiaba,0.13157894736842105,0.3684210526315789,-39,1,24,51
2023-05-07 14:00:00+00:00,America Mineiro,Cuiaba,0.13157894736842105,0.3684210526315789,-39,1,24,51
2023-05-07 19:00:00+00:00,Bahia,Coritiba,0.3157894736842105,0.21052631578947367,-3,-32,44,30
2023-05-07 19:00:00+00:00,Bahia,Coritiba,0.3157894736842105,0.21052631578947367,-3,-32,44,30
2023-05-07 19:00:00+00:00,Sao Paulo,Internacional,0.3684210526315789,0.39473684210526316,2,1,53,55
2023-05-07 19:00:00+00:00,Atletico Paranaense,Flamengo,0.3684210526315789,0.5,8,14,56,66
2023-05-07 19:00:00+00:00,Sao Paulo,Internacional,0.3684210526315789,0.39473684210526316,2,1,53,55
2023-05-07 19:00:00+00:00,Atletico Paranaense,Flamengo,0.3684210526315789,0.5,8,14,56,66
2023-05-07 21:30:00+00:00,Botafogo,Atletico-MG,0.47368421052631576,0.5,21,20,64,66
2023-05-07 21:30:00+00:00,Gremio,RB Bragantino,0.5526315789473685,0.4473684210526316,7,14,68,62
2023-05-07 21:30:00+00:00,Goias,Palmeiras,0.23684210526315788,0.5263157894736842,-17,31,38,70
2023-05-07 21:30:00+00:00,Goias,Palmeiras,0.23684210526315788,0.5263157894736842,-17,31,38,70
2023-05-07 21:30:00+00:00,Gremio,RB Bragantino,0.5526315789473685,0.4473684210526316,7,14,68,62
2023-05-07 21:30:00+00:00,Botafogo,Atletico-MG,0.47368421052631576,0.5,21,20,64,66
2023-05-08 23:00:00+00:00,Corinthians,Fortaleza EC,0.3157894736842105,0.39473684210526316,-1,1,50,54
2023-05-08 23:00:00+00:00,Corinthians,Fortaleza EC,0.3157894736842105,0.39473684210526316,-1,1,50,54
2023-05-10 22:00:00+00:00,Santos,Bahia,0.2894736842105263,0.3157894736842105,-25,-3,43,44
2023-05-10 22:00:00+00:00,RB Bragantino,America Mineiro,0.4473684210526316,0.13157894736842105,14,-39,62,24
2023-05-10 22:00:00+00:00,Internacional,Atletico Paranaense,0.39473684210526316,0.3684210526315789,1,8,55,56
2023-05-10 22:00:00+00:00,Internacional,Atletico Paranaense,0.39473684210526316,0.3684210526315789,1,8,55,56
2023-05-10 22:00:00+00:00,Santos,Bahia,0.2894736842105263,0.3157894736842105,-25,-3,43,44
2023-05-10 22:00:00+00:00,RB Bragantino,America Mineiro,0.4473684210526316,0.13157894736842105,14,-39,62,24
2023-05-10 23:00:00+00:00,Flamengo,Goias,0.5,0.23684210526315788,14,-17,66,38
2023-05-10 23:00:00+00:00,Cuiaba,Atletico-MG,0.3684210526315789,0.5,1,20,51,66
2023-05-10 23:00:00+00:00,Flamengo,Goias,0.5,0.23684210526315788,14,-17,66,38
2023-05-10 23:00:00+00:00,Cuiaba,Atletico-MG,0.3684210526315789,0.5,1,20,51,66
2023-05-11 00:30:00+00:00,Cruzeiro,Fluminense,0.2894736842105263,0.42105263157894735,3,4,47,56
2023-05-11 00:30:00+00:00,Palmeiras,Gremio,0.5263157894736842,0.5526315789473685,31,7,70,68
2023-05-11 00:30:00+00:00,Cruzeiro,Fluminense,0.2894736842105263,0.42105263157894735,3,4,47,56
2023-05-11 00:30:00+00:00,Palmeiras,Gremio,0.5263157894736842,0.5526315789473685,31,7,70,68
2023-05-11 22:00:00+00:00,Coritiba,Vasco DA Gama,0.21052631578947367,0.3157894736842105,-32,-10,30,45
2023-05-11 22:00:00+00:00,Coritiba,Vasco DA Gama,0.21052631578947367,0.3157894736842105,-32,-10,30,45
2023-05-11 22:30:00+00:00,Botafogo,Corinthians,0.47368421052631576,0.3157894736842105,21,-1,64,50
2023-05-11 22:30:00+00:00,Botafogo,Corinthians,0.47368421052631576,0.3157894736842105,21,-1,64,50
2023-05-11 23:00:00+00:00,Fortaleza EC,Sao Paulo,0.39473684210526316,0.3684210526315789,1,2,54,53
2023-05-11 23:00:00+00:00,Fortaleza EC,Sao Paulo,0.39473684210526316,0.3684210526315789,1,2,54,53
2023-05-13 19:00:00+00:00,Bahia,Flamengo,0.3157894736842105,0.5,-3,14,44,66
2023-05-13 19:00:00+00:00,Bahia,Flamengo,0.3157894736842105,0.5,-3,14,44,66
2023-05-13 21:30:00+00:00,Fluminense,Cuiaba,0.42105263157894735,0.3684210526315789,4,1,56,51
2023-05-13 21:30:00+00:00,Palmeiras,RB Bragantino,0.5263157894736842,0.4473684210526316,31,14,70,62
2023-05-13 21:30:00+00:00,Palmeiras,RB Bragantino,0.5263157894736842,0.4473684210526316,31,14,70,62
2023-05-13 21:30:00+00:00,Fluminense,Cuiaba,0.42105263157894735,0.3684210526315789,4,1,56,51
2023-05-14 00:00:00+00:00,Atletico-MG,Internacional,0.5,0.39473684210526316,20,1,66,55
2023-05-14 00:00:00+00:00,Atletico-MG,Internacional,0.5,0.39473684210526316,20,1,66,55
2023-05-14 19:00:00+00:00,Vasco DA Gama,Santos,0.3157894736842105,0.2894736842105263,-10,-25,45,43
2023-05-14 19:00:00+00:00,Gremio,Fortaleza EC,0.5526315789473685,0.39473684210526316,7,1,68,54
2023-05-14 19:00:00+00:00,Corinthians,Sao Paulo,0.3157894736842105,0.3684210526315789,-1,2,50,53
2023-05-14 19:00:00+00:00,Gremio,Fortaleza EC,0.5526315789473685,0.39473684210526316,7,1,68,54
2023-05-14 19:00:00+00:00,Corinthians,Sao Paulo,0.3157894736842105,0.3684210526315789,-1,2,50,53
2023-05-14 19:00:00+00:00,Vasco DA Gama,Santos,0.3157894736842105,0.2894736842105263,-10,-25,45,43
2023-05-14 21:30:00+00:00,Atletico Paranaense,Coritiba,0.3684210526315789,0.21052631578947367,8,-32,56,30
2023-05-14 21:30:00+00:00,America Mineiro,Cruzeiro,0.13157894736842105,0.2894736842105263,-39,3,24,47
2023-05-14 21:30:00+00:00,Atletico Paranaense,Coritiba,0.3684210526315789,0.21052631578947367,8,-32,56,30
2023-05-14 21:30:00+00:00,Goias,Botafogo,0.23684210526315788,0.47368421052631576,-17,21,38,64
2023-05-14 21:30:00+00:00,America Mineiro,Cruzeiro,0.13157894736842105,0.2894736842105263,-39,3,24,47
2023-05-14 21:30:00+00:00,Goias,Botafogo,0.23684210526315788,0.47368421052631576,-17,21,38,64
2023-05-20 19:00:00+00:00,Bahia,Goias,0.3157894736842105,0.23684210526315788,-3,-17,44,38
2023-05-20 19:00:00+00:00,Bahia,Goias,0.3157894736842105,0.23684210526315788,-3,-17,44,38
2023-05-20 21:30:00+00:00,RB Bragantino,Atletico Paranaense,0.4473684210526316,0.3684210526315789,14,8,62,56
2023-05-20 21:30:00+00:00,Botafogo,Fluminense,0.47368421052631576,0.42105263157894735,21,4,64,56
2023-05-20 21:30:00+00:00,America Mineiro,Fortaleza EC,0.13157894736842105,0.39473684210526316,-39,1,24,54
2023-05-20 21:30:00+00:00,Coritiba,Atletico-MG,0.21052631578947367,0.5,-32,20,30,66
2023-05-20 21:30:00+00:00,Sao Paulo,Vasco DA Gama,0.3684210526315789,0.3157894736842105,2,-10,53,45
2023-05-20 21:30:00+00:00,Sao Paulo,Vasco DA Gama,0.3684210526315789,0.3157894736842105,2,-10,53,45
2023-05-20 21:30:00+00:00,Coritiba,Atletico-MG,0.21052631578947367,0.5,-32,20,30,66
2023-05-20 21:30:00+00:00,America Mineiro,Fortaleza EC,0.13157894736842105,0.39473684210526316,-39,1,24,54
2023-05-20 21:30:00+00:00,RB Bragantino,Atletico Paranaense,0.4473684210526316,0.3684210526315789,14,8,62,56
2023-05-20 21:30:00+00:00,Botafogo,Fluminense,0.47368421052631576,0.42105263157894735,21,4,64,56
2023-05-21 00:00:00+00:00,Santos,Palmeiras,0.2894736842105263,0.5263157894736842,-25,31,43,70
2023-05-21 00:00:00+00:00,Santos,Palmeiras,0.2894736842105263,0.5263157894736842,-25,31,43,70
2023-05-21 19:00:00+00:00,Flamengo,Corinthians,0.5,0.3157894736842105,14,-1,66,50
2023-05-21 19:00:00+00:00,Flamengo,Corinthians,0.5,0.3157894736842105,14,-1,66,50
2023-05-21 21:30:00+00:00,Gremio,Internacional,0.5526315789473685,0.39473684210526316,7,1,68,55
2023-05-21 21:30:00+00:00,Gremio,Internacional,0.5526315789473685,0.39473684210526316,7,1,68,55
2023-05-22 23:00:00+00:00,Cruzeiro,Cuiaba,0.2894736842105263,0.3684210526315789,3,1,47,51
2023-05-22 23:00:00+00:00,Cruzeiro,Cuiaba,0.2894736842105263,0.3684210526315789,3,1,47,51
2023-05-27 19:00:00+00:00,Atletico Paranaense,Gremio,0.3684210526315789,0.5526315789473685,8,7,56,68
2023-05-27 19:00:00+00:00,Fortaleza EC,Vasco DA Gama,0.39473684210526316,0.3157894736842105,1,-10,54,45
2023-05-27 19:00:00+00:00,Fortaleza EC,Vasco DA Gama,0.39473684210526316,0.3157894736842105,1,-10,54,45
2023-05-27 19:00:00+00:00,Atletico Paranaense,Gremio,0.3684210526315789,0.5526315789473685,8,7,56,68
2023-05-27 21:30:00+00:00,Cuiaba,Coritiba,0.3684210526315789,0.21052631578947367,1,-32,51,30
2023-05-27 21:30:00+00:00,Flamengo,Cruzeiro,0.5,0.2894736842105263,14,3,66,47
2023-05-27 21:30:00+00:00,Cuiaba,Coritiba,0.3684210526315789,0.21052631578947367,1,-32,51,30
2023-05-27 21:30:00+00:00,Flamengo,Cruzeiro,0.5,0.2894736842105263,14,3,66,47
2023-05-28 00:00:00+00:00,Sao Paulo,Goias,0.3684210526315789,0.23684210526315788,2,-17,53,38
2023-05-28 00:00:00+00:00,Sao Paulo,Goias,0.3684210526315789,0.23684210526315788,2,-17,53,38
2023-05-28 19:00:00+00:00,Internacional,Bahia,0.39473684210526316,0.3157894736842105,1,-3,55,44
2023-05-28 19:00:00+00:00,Corinthians,Fluminense,0.3157894736842105,0.42105263157894735,-1,4,50,56
2023-05-28 19:00:00+00:00,Corinthians,Fluminense,0.3157894736842105,0.42105263157894735,-1,4,50,56
2023-05-28 19:00:00+00:00,Internacional,Bahia,0.39473684210526316,0.3157894736842105,1,-3,55,44
2023-05-28 21:30:00+00:00,RB Bragantino,Santos,0.4473684210526316,0.2894736842105263,14,-25,62,43
2023-05-28 21:30:00+00:00,Atletico-MG,Palmeiras,0.5,0.5263157894736842,20,31,66,70
2023-05-28 21:30:00+00:00,RB Bragantino,Santos,0.4473684210526316,0.2894736842105263,14,-25,62,43
2023-05-28 21:30:00+00:00,Atletico-MG,Palmeiras,0.5,0.5263157894736842,20,31,66,70
2023-05-28 22:00:00+00:00,Botafogo,America Mineiro,0.47368421052631576,0.13157894736842105,21,-39,64,24
2023-05-28 22:00:00+00:00,Botafogo,America Mineiro,0.47368421052631576,0.13157894736842105,21,-39,64,24
2023-06-03 19:00:00+00:00,Fortaleza EC,Bahia,0.39473684210526316,0.3157894736842105,1,-3,54,44
2023-06-03 19:00:00+00:00,Fortaleza EC,Bahia,0.39473684210526316,0.3157894736842105,1,-3,54,44
2023-06-03 21:30:00+00:00,Cruzeiro,Atletico-MG,0.2894736842105263,0.5,3,20,47,66
2023-06-03 21:30:00+00:00,Cruzeiro,Atletico-MG,0.2894736842105263,0.5,3,20,47,66
2023-06-03 21:30:00+00:00,America Mineiro,Corinthians,0.13157894736842105,0.3157894736842105,-39,-1,24,50
2023-06-03 21:30:00+00:00,America Mineiro,Corinthians,0.13157894736842105,0.3157894736842105,-39,-1,24,50
2023-06-03 21:30:00+00:00,Atletico Paranaense,Botafogo,0.3684210526315789,0.47368421052631576,8,21,56,64
2023-06-03 21:30:00+00:00,Atletico Paranaense,Botafogo,0.3684210526315789,0.47368421052631576,8,21,56,64
2023-06-04 00:00:00+00:00,Santos,Internacional,0.2894736842105263,0.39473684210526316,-25,1,43,55
2023-06-04 00:00:00+00:00,Santos,Internacional,0.2894736842105263,0.39473684210526316,-25,1,43,55
2023-06-04 19:00:00+00:00,Gremio,Sao Paulo,0.5526315789473685,0.3684210526315789,7,2,68,53
2023-06-04 19:00:00+00:00,Gremio,Sao Paulo,0.5526315789473685,0.3684210526315789,7,2,68,53
2023-06-04 19:00:00+00:00,Fluminense,RB Bragantino,0.42105263157894735,0.4473684210526316,4,14,56,62
2023-06-04 19:00:00+00:00,Fluminense,RB Bragantino,0.42105263157894735,0.4473684210526316,4,14,56,62
2023-06-04 21:30:00+00:00,Palmeiras,Coritiba,0.5263157894736842,0.21052631578947367,31,-32,70,30
2023-06-04 21:30:00+00:00,Goias,Cuiaba,0.23684210526315788,0.3684210526315789,-17,1,38,51
2023-06-04 21:30:00+00:00,Goias,Cuiaba,0.23684210526315788,0.3684210526315789,-17,1,38,51
2023-06-04 21:30:00+00:00,Palmeiras,Coritiba,0.5263157894736842,0.21052631578947367,31,-32,70,30
2023-06-05 23:00:00+00:00,Vasco DA Gama,Flamengo,0.3157894736842105,0.5,-10,14,45,66
2023-06-05 23:00:00+00:00,Vasco DA Gama,Flamengo,0.3157894736842105,0.5,-10,14,45,66
2023-06-10 19:00:00+00:00,Coritiba,Santos,0.21052631578947367,0.2894736842105263,-32,-25,30,43
2023-06-10 19:00:00+00:00,Coritiba,Santos,0.21052631578947367,0.2894736842105263,-32,-25,30,43
2023-06-10 21:30:00+00:00,Atletico-MG,RB Bragantino,0.5,0.4473684210526316,20,14,66,62
2023-06-10 21:30:00+00:00,Bahia,Cruzeiro,0.3157894736842105,0.2894736842105263,-3,3,44,47
2023-06-10 21:30:00+00:00,Bahia,Cruzeiro,0.3157894736842105,0.2894736842105263,-3,3,44,47
2023-06-10 21:30:00+00:00,Corinthians,Cuiaba,0.3157894736842105,0.3684210526315789,-1,1,50,51
2023-06-10 21:30:00+00:00,Atletico-MG,RB Bragantino,0.5,0.4473684210526316,20,14,66,62
2023-06-10 21:30:00+00:00,Corinthians,Cuiaba,0.3157894736842105,0.3684210526315789,-1,1,50,51
2023-06-11 00:00:00+00:00,Botafogo,Fortaleza EC,0.47368421052631576,0.39473684210526316,21,1,64,54
2023-06-11 00:00:00+00:00,Botafogo,Fortaleza EC,0.47368421052631576,0.39473684210526316,21,1,64,54
2023-06-11 14:00:00+00:00,America Mineiro,Atletico Paranaense,0.13157894736842105,0.3684210526315789,-39,8,24,56
2023-06-11 14:00:00+00:00,America Mineiro,Atletico Paranaense,0.13157894736842105,0.3684210526315789,-39,8,24,56
2023-06-11 19:00:00+00:00,Internacional,Vasco DA Gama,0.39473684210526316,0.3157894736842105,1,-10,55,45
2023-06-11 19:00:00+00:00,Internacional,Vasco DA Gama,0.39473684210526316,0.3157894736842105,1,-10,55,45
2023-06-11 19:00:00+00:00,Sao Paulo,Palmeiras,0.3684210526315789,0.5263157894736842,2,31,53,70
2023-06-11 19:00:00+00:00,Sao Paulo,Palmeiras,0.3684210526315789,0.5263157894736842,2,31,53,70
2023-06-11 21:30:00+00:00,Goias,Fluminense,0.23684210526315788,0.42105263157894735,-17,4,38,56
2023-06-11 21:30:00+00:00,Goias,Fluminense,0.23684210526315788,0.42105263157894735,-17,4,38,56
2023-06-11 21:30:00+00:00,Flamengo,Gremio,0.5,0.5526315789473685,14,7,66,68
2023-06-11 21:30:00+00:00,Flamengo,Gremio,0.5,0.5526315789473685,14,7,66,68
2023-06-21 22:00:00+00:00,Sao Paulo,Atletico Paranaense,0.3684210526315789,0.3684210526315789,2,8,53,56
2023-06-21 22:00:00+00:00,Sao Paulo,Atletico Paranaense,0.3684210526315789,0.3684210526315789,2,8,53,56
2023-06-21 22:00:00+00:00,Cruzeiro,Fortaleza EC,0.2894736842105263,0.39473684210526316,3,1,47,54
2023-06-21 22:00:00+00:00,Cruzeiro,Fortaleza EC,0.2894736842105263,0.39473684210526316,3,1,47,54
2023-06-21 23:00:00+00:00,Santos,Corinthians,0.2894736842105263,0.3157894736842105,-25,-1,43,50
2023-06-21 23:00:00+00:00,Santos,Corinthians,0.2894736842105263,0.3157894736842105,-25,-1,43,50
2023-06-22 00:30:00+00:00,Bahia,Palmeiras,0.3157894736842105,0.5263157894736842,-3,31,44,70
2023-06-22 00:30:00+00:00,Bahia,Palmeiras,0.3157894736842105,0.5263157894736842,-3,31,44,70
2023-06-22 00:30:00+00:00,Fluminense,Atletico-MG,0.42105263157894735,0.5,4,20,56,66
