date,home_team,away_team,home_goals,away_goals,status,season
2021-05-29T22:00:00+00:00,Cuiaba,Juventude,2,2,Match Finished,2021
2021-05-29T23:00:00+00:00,Bahia,Santos,3,0,Match Finished,2021
2021-05-30T00:00:00+00:00,Sao Paulo,Fluminense,0,0,Match Finished,2021
2021-05-30T14:00:00+00:00,Atletico-MG,Fortaleza EC,1,2,Match Finished,2021
2021-05-30T19:00:00+00:00,Flamengo,Palmeiras,1,0,Match Finished,2021
2021-05-30T19:00:00+00:00,Ceara,Gremio,3,2,Match Finished,2021
2021-05-30T21:15:00+00:00,Corinthians,Atletico Goianiense,0,1,Match Finished,2021
2021-05-30T21:15:00+00:00,Chapecoense-sc,RB Bragantino,0,3,Match Finished,2021
2021-05-30T21:15:00+00:00,Atletico Paranaense,America Mineiro,1,0,Match Finished,2021
2021-05-30T23:30:00+00:00,Internacional,Sport Recife,2,2,Match Finished,2021
2021-06-05T22:00:00+00:00,Atletico Goianiense,Sao Paulo,2,0,Match Finished,2021
2021-06-06T00:00:00+00:00,Santos,Ceara,3,1,Match Finished,2021
2021-06-06T00:00:00+00:00,RB Bragantino,Bahia,3,3,Match Finished,2021
2021-06-06T14:00:00+00:00,Fluminense,Cuiaba,1,0,Match Finished,2021
2021-06-06T19:00:00+00:00,America Mineiro,Corinthians,0,1,Match Finished,2021
2021-06-06T19:00:00+00:00,Fortaleza EC,Internacional,5,1,Match Finished,2021
2021-06-06T21:15:00+00:00,Palmeiras,Chapecoense-sc,3,1,Match Finished,2021
2021-06-06T21:15:00+00:00,Juventude,Atletico Paranaense,0,3,Match Finished,2021
2021-06-06T23:30:00+00:00,Sport Recife,Atletico-MG,0,1,Match Finished,2021
2021-06-12T22:00:00+00:00,Palmeiras,Corinthians,1,1,Match Finished,2021
2021-06-12T22:00:00+00:00,Santos,Juventude,0,0,Match Finished,2021
2021-06-13T19:00:00+00:00,Flamengo,America Mineiro,2,0,Match Finished,2021
2021-06-13T19:00:00+00:00,Gremio,Atletico Paranaense,0,1,Match Finished,2021
2021-06-13T19:00:00+00:00,Atletico-MG,Sao Paulo,1,0,Match Finished,2021
2021-06-13T23:30:00+00:00,Bahia,Internacional,0,1,Match Finished,2021
2021-06-13T23:30:00+00:00,Chapecoense-sc,Ceara,0,0,Match Finished,2021
2021-06-13T23:30:00+00:00,Fortaleza EC,Sport Recife,1,0,Match Finished,2021
2021-06-13T23:30:00+00:00,RB Bragantino,Fluminense,2,2,Match Finished,2021
2021-06-16T22:00:00+00:00,Internacional,Atletico-MG,0,1,Match Finished,2021
2021-06-16T22:00:00+00:00,Sao Paulo,Chapecoense-sc,1,1,Match Finished,2021
2021-06-16T23:30:00+00:00,Corinthians,RB Bragantino,1,2,Match Finished,2021
2021-06-17T00:30:00+00:00,Juventude,Palmeiras,0,3,Match Finished,2021
2021-06-17T19:00:00+00:00,America Mineiro,Cuiaba,0,0,Match Finished,2021
2021-06-17T19:00:00+00:00,Ceara,Bahia,1,2,Match Finished,2021
2021-06-17T22:00:00+00:00,Sport Recife,Gremio,1,0,Match Finished,2021
2021-06-17T22:00:00+00:00,Fluminense,Santos,1,0,Match Finished,2021
2021-06-17T22:00:00+00:00,Atletico Goianiense,Fortaleza EC,0,0,Match Finished,2021
2021-06-20T00:00:00+00:00,Flamengo,RB Bragantino,2,3,Match Finished,2021
2021-06-20T14:00:00+00:00,Palmeiras,America Mineiro,2,1,Match Finished,2021
2021-06-20T19:00:00+00:00,Bahia,Corinthians,0,0,Match Finished,2021
2021-06-20T19:00:00+00:00,Internacional,Ceara,1,1,Match Finished,2021
2021-06-20T21:15:00+00:00,Santos,Sao Paulo,2,0,Match Finished,2021
2021-06-20T21:15:00+00:00,Atletico Paranaense,Atletico Goianiense,2,1,Match Finished,2021
2021-06-20T21:15:00+00:00,Fortaleza EC,Fluminense,1,1,Match Finished,2021
2021-06-20T23:30:00+00:00,Juventude,Sport Recife,1,0,Match Finished,2021
2021-06-21T23:00:00+00:00,Atletico-MG,Chapecoense-sc,1,1,Match Finished,2021
2021-06-23T22:00:00+00:00,Sao Paulo,Cuiaba,2,2,Match Finished,2021
2021-06-23T22:00:00+00:00,Flamengo,Fortaleza EC,2,1,Match Finished,2021
2021-06-23T22:00:00+00:00,Atletico Goianiense,Fluminense,1,0,Match Finished,2021
2021-06-23T22:00:00+00:00,RB Bragantino,Palmeiras,3,1,Match Finished,2021
2021-06-24T19:00:00+00:00,America Mineiro,Juventude,1,1,Match Finished,2021
2021-06-24T22:00:00+00:00,Ceara,Atletico-MG,2,1,Match Finished,2021
2021-06-24T22:00:00+00:00,Corinthians,Sport Recife,2,1,Match Finished,2021
2021-06-24T22:00:00+00:00,Chapecoense-sc,Internacional,1,2,Match Finished,2021
2021-06-25T00:30:00+00:00,Bahia,Atletico Paranaense,2,1,Match Finished,2021
2021-06-25T00:30:00+00:00,Gremio,Santos,2,2,Match Finished,2021
2021-06-27T14:00:00+00:00,Juventude,Flamengo,1,0,Match Finished,2021
2021-06-27T19:00:00+00:00,Fluminense,Corinthians,1,1,Match Finished,2021
2021-06-27T23:00:00+00:00,Palmeiras,Bahia,3,2,Match Finished,2021
2021-06-27T23:00:00+00:00,Gremio,Fortaleza EC,0,0,Match Finished,2021
2021-06-27T23:00:00+00:00,Atletico Paranaense,Chapecoense-sc,2,2,Match Finished,2021
2021-06-27T23:30:00+00:00,Sport Recife,Cuiaba,0,0,Match Finished,2021
2021-06-27T23:30:00+00:00,America Mineiro,Internacional,1,1,Match Finished,2021
2021-06-27T23:30:00+00:00,Santos,Atletico-MG,2,0,Match Finished,2021
2021-06-27T23:30:00+00:00,Ceara,Sao Paulo,1,1,Match Finished,2021
2021-06-28T23:00:00+00:00,Atletico Goianiense,RB Bragantino,0,1,Match Finished,2021
2021-06-30T19:00:00+00:00,Fluminense,Atletico Paranaense,1,4,Match Finished,2021
2021-06-30T19:00:00+00:00,Fortaleza EC,Chapecoense-sc,3,2,Match Finished,2021
2021-06-30T22:00:00+00:00,Bahia,America Mineiro,3,4,Match Finished,2021
2021-06-30T22:00:00+00:00,Internacional,Palmeiras,1,2,Match Finished,2021
2021-06-30T23:30:00+00:00,Santos,Sport Recife,0,0,Match Finished,2021
2021-07-01T00:30:00+00:00,Corinthians,Sao Paulo,0,0,Match Finished,2021
2021-07-01T00:30:00+00:00,Juventude,Gremio,2,0,Match Finished,2021
2021-07-01T19:00:00+00:00,RB Bragantino,Ceara,0,0,Match Finished,2021
2021-07-01T22:00:00+00:00,Atletico-MG,Atletico Goianiense,4,1,Match Finished,2021
2021-07-01T23:00:00+00:00,Cuiaba,Flamengo,0,2,Match Finished,2021
2021-07-03T22:00:00+00:00,America Mineiro,Santos,2,0,Match Finished,2021
2021-07-03T22:00:00+00:00,Atletico Paranaense,Fortaleza EC,2,1,Match Finished,2021
2021-07-04T00:00:00+00:00,Corinthians,Internacional,1,1,Match Finished,2021
2021-07-04T14:00:00+00:00,Chapecoense-sc,Bahia,0,2,Match Finished,2021
2021-07-04T19:00:00+00:00,Sport Recife,Palmeiras,0,1,Match Finished,2021
2021-07-04T19:00:00+00:00,Flamengo,Fluminense,0,1,Match Finished,2021
2021-07-04T21:15:00+00:00,Sao Paulo,RB Bragantino,1,2,Match Finished,2021
2021-07-04T21:15:00+00:00,Ceara,Juventude,2,0,Match Finished,2021
2021-07-04T21:15:00+00:00,Cuiaba,Atletico-MG,0,1,Match Finished,2021
2021-07-04T23:30:00+00:00,Gremio,Atletico Goianiense,0,1,Match Finished,2021
2021-07-06T22:30:00+00:00,Santos,Atletico Paranaense,2,1,Match Finished,2021
2021-07-07T21:00:00+00:00,Bahia,Juventude,1,0,Match Finished,2021
2021-07-07T21:00:00+00:00,Fortaleza EC,America Mineiro,4,0,Match Finished,2021
2021-07-07T21:00:00+00:00,RB Bragantino,Cuiaba,1,1,Match Finished,2021
2021-07-07T22:00:00+00:00,Palmeiras,Gremio,2,0,Match Finished,2021
2021-07-07T22:00:00+00:00,Atletico-MG,Flamengo,2,1,Match Finished,2021
2021-07-07T22:15:00+00:00,Atletico Goianiense,Sport Recife,1,1,Match Finished,2021
2021-07-08T00:30:00+00:00,Internacional,Sao Paulo,0,2,Match Finished,2021
2021-07-08T00:30:00+00:00,Fluminense,Ceara,0,0,Match Finished,2021
2021-07-09T00:00:00+00:00,Chapecoense-sc,Corinthians,0,1,Match Finished,2021
2021-07-10T19:30:00+00:00,Palmeiras,Santos,3,2,Match Finished,2021
2021-07-10T19:30:00+00:00,Gremio,Internacional,0,0,Match Finished,2021
2021-07-10T20:30:00+00:00,Atletico Paranaense,RB Bragantino,2,2,Match Finished,2021
2021-07-10T22:00:00+00:00,Sport Recife,Fluminense,1,2,Match Finished,2021
2021-07-10T22:00:00+00:00,America Mineiro,Atletico-MG,0,1,Match Finished,2021
2021-07-10T22:00:00+00:00,Sao Paulo,Bahia,1,0,Match Finished,2021
2021-07-11T14:00:00+00:00,Juventude,Atletico Goianiense,1,1,Match Finished,2021
2021-07-11T21:15:00+00:00,Flamengo,Chapecoense-sc,2,1,Match Finished,2021
2021-07-11T21:15:00+00:00,Cuiaba,Ceara,2,2,Match Finished,2021
2021-07-11T23:30:00+00:00,Fortaleza EC,Corinthians,1,0,Match Finished,2021
2021-07-17T20:00:00+00:00,Sao Paulo,Fortaleza EC,0,1,Match Finished,2021
2021-07-17T20:00:00+00:00,Ceara,Atletico Paranaense,1,0,Match Finished,2021
2021-07-17T22:00:00+00:00,Corinthians,Atletico-MG,1,2,Match Finished,2021
2021-07-18T00:00:00+00:00,Fluminense,Gremio,0,1,Match Finished,2021
2021-07-18T14:00:00+00:00,Chapecoense-sc,Cuiaba,2,3,Match Finished,2021
2021-07-18T19:00:00+00:00,Atletico Goianiense,Palmeiras,0,3,Match Finished,2021
2021-07-18T21:15:00+00:00,Bahia,Flamengo,0,5,Match Finished,2021
2021-07-18T23:30:00+00:00,Internacional,Juventude,1,0,Match Finished,2021
2021-07-18T23:30:00+00:00,RB Bragantino,Santos,2,2,Match Finished,2021
2021-07-19T23:00:00+00:00,America Mineiro,Sport Recife,0,1,Match Finished,2021
2021-07-21T22:00:00+00:00,Cuiaba,Atletico Goianiense,2,1,Match Finished,2021
2021-07-24T20:00:00+00:00,Gremio,America Mineiro,1,1,Match Finished,2021
2021-07-24T22:00:00+00:00,Palmeiras,Fluminense,1,0,Match Finished,2021
2021-07-25T14:00:00+00:00,Atletico-MG,Bahia,3,0,Match Finished,2021
2021-07-25T19:00:00+00:00,Flamengo,Sao Paulo,5,1,Match Finished,2021
2021-07-25T19:00:00+00:00,Fortaleza EC,RB Bragantino,1,0,Match Finished,2021
2021-07-25T21:15:00+00:00,Santos,Atletico Goianiense,0,1,Match Finished,2021
2021-07-25T21:15:00+00:00,Atletico Paranaense,Internacional,2,1,Match Finished,2021
2021-07-25T23:30:00+00:00,Sport Recife,Ceara,0,0,Match Finished,2021
2021-07-26T21:00:00+00:00,Juventude,Chapecoense-sc,1,0,Match Finished,2021
2021-07-26T23:00:00+00:00,Cuiaba,Corinthians,1,2,Match Finished,2021
2021-07-31T22:00:00+00:00,Sao Paulo,Palmeiras,0,0,Match Finished,2021
2021-07-31T23:00:00+00:00,Internacional,Cuiaba,0,0,Match Finished,2021
2021-08-01T00:00:00+00:00,RB Bragantino,Gremio,1,0,Match Finished,2021
2021-08-01T19:00:00+00:00,Corinthians,Flamengo,1,3,Match Finished,2021
2021-08-01T19:00:00+00:00,Atletico-MG,Atletico Paranaense,2,0,Match Finished,2021
2021-08-01T21:15:00+00:00,Bahia,Sport Recife,0,1,Match Finished,2021
2021-08-01T21:15:00+00:00,Chapecoense-sc,Santos,0,1,Match Finished,2021
2021-08-01T23:30:00+00:00,Ceara,Fortaleza EC,3,1,Match Finished,2021
2021-08-01T23:30:00+00:00,Atletico Goianiense,America Mineiro,1,1,Match Finished,2021
2021-08-06T22:00:00+00:00,Sport Recife,RB Bragantino,0,0,Match Finished,2021
2021-08-07T21:00:00+00:00,Atletico Paranaense,Sao Paulo,1,2,Match Finished,2021
2021-08-08T00:00:00+00:00,Palmeiras,Fortaleza EC,2,3,Match Finished,2021
2021-08-08T00:00:00+00:00,Cuiaba,Bahia,1,1,Match Finished,2021
2021-08-08T19:00:00+00:00,America Mineiro,Fluminense,1,0,Match Finished,2021
2021-08-08T19:00:00+00:00,Santos,Corinthians,0,0,Match Finished,2021
2021-08-08T19:00:00+00:00,Juventude,Atletico-MG,1,2,Match Finished,2021
2021-08-08T21:15:00+00:00,Flamengo,Internacional,0,4,Match Finished,2021
2021-08-08T21:15:00+00:00,Ceara,Atletico Goianiense,0,0,Match Finished,2021
2021-08-09T23:00:00+00:00,Gremio,Chapecoense-sc,2,1,Match Finished,2021
2021-08-14T20:00:00+00:00,RB Bragantino,Juventude,1,2,Match Finished,2021
2021-08-14T22:00:00+00:00,Atletico-MG,Palmeiras,2,0,Match Finished,2021
2021-08-15T00:00:00+00:00,Sao Paulo,Gremio,2,1,Match Finished,2021
2021-08-15T19:00:00+00:00,Flamengo,Sport Recife,2,0,Match Finished,2021
2021-08-15T19:00:00+00:00,Corinthians,Ceara,3,1,Match Finished,2021
2021-08-15T21:15:00+00:00,Bahia,Atletico Goianiense,1,2,Match Finished,2021
2021-08-15T21:15:00+00:00,Fortaleza EC,Santos,1,1,Match Finished,2021
2021-08-15T21:15:00+00:00,Cuiaba,Atletico Paranaense,1,0,Match Finished,2021
2021-08-15T23:30:00+00:00,Internacional,Fluminense,4,2,Match Finished,2021
2021-08-16T23:00:00+00:00,Chapecoense-sc,America Mineiro,1,1,Match Finished,2021
2021-08-18T22:00:00+00:00,Cuiaba,Gremio,0,1,Match Finished,2021
2021-08-21T20:00:00+00:00,Atletico Goianiense,Chapecoense-sc,1,1,Match Finished,2021
2021-08-21T22:00:00+00:00,Gremio,Bahia,2,0,Match Finished,2021
2021-08-22T00:00:00+00:00,Juventude,Fortaleza EC,1,1,Match Finished,2021
2021-08-22T14:00:00+00:00,Palmeiras,Cuiaba,0,2,Match Finished,2021
2021-08-22T19:00:00+00:00,Ceara,Flamengo,1,1,Match Finished,2021
2021-08-22T19:00:00+00:00,Atletico Paranaense,Corinthians,0,1,Match Finished,2021
2021-08-22T21:15:00+00:00,Santos,Internacional,2,2,Match Finished,2021
2021-08-22T23:30:00+00:00,Sport Recife,Sao Paulo,0,1,Match Finished,2021
2021-08-23T23:00:00+00:00,Fluminense,Atletico-MG,1,1,Match Finished,2021
2021-08-23T23:00:00+00:00,America Mineiro,RB Bragantino,0,2,Match Finished,2021
2021-08-28T20:00:00+00:00,Sport Recife,Chapecoense-sc,0,0,Match Finished,2021
2021-08-28T22:00:00+00:00,Santos,Flamengo,0,4,Match Finished,2021
2021-08-29T00:00:00+00:00,Palmeiras,Atletico Paranaense,2,1,Match Finished,2021
2021-08-29T00:00:00+00:00,Gremio,Corinthians,0,1,Match Finished,2021
2021-08-29T14:00:00+00:00,America Mineiro,Ceara,2,0,Match Finished,2021
2021-08-29T19:00:00+00:00,Juventude,Sao Paulo,1,1,Match Finished,2021
2021-08-29T21:15:00+00:00,Atletico Goianiense,Internacional,0,0,Match Finished,2021
2021-08-29T23:30:00+00:00,RB Bragantino,Atletico-MG,1,1,Match Finished,2021
2021-08-30T22:00:00+00:00,Fluminense,Bahia,2,0,Match Finished,2021
2021-08-31T00:30:00+00:00,Fortaleza EC,Cuiaba,0,0,Match Finished,2021
2021-09-02T22:00:00+00:00,Fluminense,Juventude,1,1,Match Finished,2021
2021-09-05T00:00:00+00:00,Bahia,Fortaleza EC,4,2,Match Finished,2021
2021-09-05T00:00:00+00:00,Cuiaba,Santos,2,1,Match Finished,2021
2021-09-05T21:15:00+00:00,Atletico Paranaense,Sport Recife,0,0,Match Finished,2021
2021-09-08T00:30:00+00:00,Corinthians,Juventude,1,1,Match Finished,2021
2021-09-08T00:30:00+00:00,Chapecoense-sc,Fluminense,1,2,Match Finished,2021
2021-09-11T19:00:00+00:00,America Mineiro,Atletico Paranaense,2,0,Match Finished,2021
2021-09-11T20:00:00+00:00,Juventude,Cuiaba,1,2,Match Finished,2021
2021-09-11T22:00:00+00:00,RB Bragantino,Chapecoense-sc,1,2,Match Finished,2021
2021-09-12T00:00:00+00:00,Santos,Bahia,0,0,Match Finished,2021
2021-09-12T14:00:00+00:00,Gremio,Ceara,2,0,Match Finished,2021
2021-09-12T19:00:00+00:00,Palmeiras,Flamengo,1,3,Match Finished,2021
2021-09-12T19:00:00+00:00,Fortaleza EC,Atletico-MG,0,2,Match Finished,2021
2021-09-12T21:15:00+00:00,Atletico Goianiense,Corinthians,1,1,Match Finished,2021
2021-09-12T23:30:00+00:00,Fluminense,Sao Paulo,2,1,Match Finished,2021
2021-09-13T23:00:00+00:00,Sport Recife,Internacional,0,1,Match Finished,2021
2021-09-18T20:00:00+00:00,Chapecoense-sc,Palmeiras,0,2,Match Finished,2021
2021-09-18T21:45:00+00:00,Atletico Paranaense,Juventude,2,1,Match Finished,2021
2021-09-18T22:00:00+00:00,Atletico-MG,Sport Recife,3,0,Match Finished,2021
2021-09-19T00:00:00+00:00,Bahia,RB Bragantino,1,1,Match Finished,2021
2021-09-19T00:00:00+00:00,Ceara,Santos,0,0,Match Finished,2021
2021-09-19T14:00:00+00:00,Internacional,Fortaleza EC,1,0,Match Finished,2021
2021-09-19T19:00:00+00:00,Sao Paulo,Atletico Goianiense,2,1,Match Finished,2021
2021-09-19T21:15:00+00:00,Corinthians,America Mineiro,1,1,Match Finished,2021
2021-09-19T23:30:00+00:00,Flamengo,Gremio,0,1,Match Finished,2021
2021-09-20T23:00:00+00:00,Cuiaba,Fluminense,2,2,Match Finished,2021
2021-09-22T23:30:00+00:00,Sao Paulo,America Mineiro,0,0,Match Finished,2021
2021-09-25T20:00:00+00:00,Ceara,Chapecoense-sc,1,0,Match Finished,2021
2021-09-25T22:00:00+00:00,Corinthians,Palmeiras,2,1,Match Finished,2021
2021-09-26T00:00:00+00:00,Sao Paulo,Atletico-MG,0,0,Match Finished,2021
2021-09-26T14:00:00+00:00,America Mineiro,Flamengo,1,1,Match Finished,2021
2021-09-26T19:00:00+00:00,Internacional,Bahia,2,0,Match Finished,2021
2021-09-26T19:00:00+00:00,Fluminense,RB Bragantino,2,1,Match Finished,2021
2021-09-26T19:00:00+00:00,Juventude,Santos,3,0,Match Finished,2021
2021-09-26T21:15:00+00:00,Sport Recife,Fortaleza EC,0,1,Match Finished,2021
2021-09-26T21:15:00+00:00,Atletico Paranaense,Gremio,4,2,Match Finished,2021
2021-09-26T23:30:00+00:00,Atletico Goianiense,Cuiaba,0,0,Match Finished,2021
2021-10-02T20:00:00+00:00,Fortaleza EC,Atletico Goianiense,0,3,Match Finished,2021
2021-10-02T20:00:00+00:00,Cuiaba,America Mineiro,0,2,Match Finished,2021
2021-10-02T22:00:00+00:00,RB Bragantino,Corinthians,2,2,Match Finished,2021
2021-10-03T00:00:00+00:00,Atletico-MG,Internacional,1,0,Match Finished,2021
2021-10-03T19:00:00+00:00,Flamengo,Atletico Paranaense,3,0,Match Finished,2021
2021-10-03T19:00:00+00:00,Chapecoense-sc,Sao Paulo,1,1,Match Finished,2021
2021-10-03T21:15:00+00:00,Palmeiras,Juventude,1,1,Match Finished,2021
2021-10-03T23:30:00+00:00,Gremio,Sport Recife,1,2,Match Finished,2021
2021-10-06T00:30:00+00:00,Corinthians,Bahia,3,1,Match Finished,2021
2021-10-06T22:00:00+00:00,Sport Recife,Juventude,3,1,Match Finished,2021
2021-10-06T22:00:00+00:00,Ceara,Internacional,0,0,Match Finished,2021
2021-10-06T22:00:00+00:00,Chapecoense-sc,Atletico-MG,2,2,Match Finished,2021
2021-10-06T22:00:00+00:00,Atletico Goianiense,Atletico Paranaense,0,2,Match Finished,2021
2021-10-06T23:30:00+00:00,RB Bragantino,Flamengo,1,1,Match Finished,2021
2021-10-07T00:30:00+00:00,Fluminense,Fortaleza EC,0,2,Match Finished,2021
2021-10-07T00:30:00+00:00,America Mineiro,Palmeiras,2,1,Match Finished,2021
2021-10-07T00:30:00+00:00,Gremio,Cuiaba,2,2,Match Finished,2021
2021-10-07T21:30:00+00:00,Sao Paulo,Santos,1,1,Match Finished,2021
2021-10-09T19:30:00+00:00,Sport Recife,Corinthians,1,0,Match Finished,2021
2021-10-09T19:30:00+00:00,Fluminense,Atletico Goianiense,0,0,Match Finished,2021
2021-10-09T19:30:00+00:00,Atletico-MG,Ceara,3,1,Match Finished,2021
2021-10-09T22:00:00+00:00,Atletico Paranaense,Bahia,0,2,Match Finished,2021
2021-10-09T22:00:00+00:00,Fortaleza EC,Flamengo,0,3,Match Finished,2021
2021-10-10T00:00:00+00:00,Palmeiras,RB Bragantino,2,4,Match Finished,2021
2021-10-10T00:00:00+00:00,Juventude,America Mineiro,1,1,Match Finished,2021
2021-10-10T14:00:00+00:00,Internacional,Chapecoense-sc,5,2,Match Finished,2021
2021-10-10T19:00:00+00:00,Santos,Gremio,1,0,Match Finished,2021
2021-10-11T23:00:00+00:00,Cuiaba,Sao Paulo,0,0,Match Finished,2021
2021-10-12T22:00:00+00:00,RB Bragantino,Atletico Goianiense,1,0,Match Finished,2021
2021-10-13T00:30:00+00:00,Bahia,Palmeiras,0,0,Match Finished,2021
2021-10-13T22:00:00+00:00,Flamengo,Juventude,3,1,Match Finished,2021
2021-10-13T22:00:00+00:00,Chapecoense-sc,Atletico Paranaense,1,1,Match Finished,2021
2021-10-13T22:00:00+00:00,Atletico-MG,Santos,3,1,Match Finished,2021
2021-10-13T23:30:00+00:00,Fortaleza EC,Gremio,1,0,Match Finished,2021
2021-10-14T00:00:00+00:00,Corinthians,Fluminense,1,0,Match Finished,2021
2021-10-14T00:30:00+00:00,Internacional,America Mineiro,3,1,Match Finished,2021
2021-10-14T22:00:00+00:00,Sao Paulo,Ceara,1,1,Match Finished,2021
2021-10-14T22:00:00+00:00,Cuiaba,Sport Recife,1,0,Match Finished,2021
2021-10-16T22:00:00+00:00,Chapecoense-sc,Fortaleza EC,1,2,Match Finished,2021
2021-10-17T00:00:00+00:00,America Mineiro,Bahia,0,0,Match Finished,2021
2021-10-17T19:00:00+00:00,Palmeiras,Internacional,1,0,Match Finished,2021
2021-10-17T19:00:00+00:00,Atletico Paranaense,Fluminense,0,1,Match Finished,2021
2021-10-17T21:15:00+00:00,Ceara,RB Bragantino,2,2,Match Finished,2021
2021-10-17T21:15:00+00:00,Gremio,Juventude,3,2,Match Finished,2021
2021-10-17T21:15:00+00:00,Atletico Goianiense,Atletico-MG,2,1,Match Finished,2021
2021-10-17T23:30:00+00:00,Sport Recife,Santos,0,0,Match Finished,2021
2021-10-17T23:30:00+00:00,Flamengo,Cuiaba,0,0,Match Finished,2021
2021-10-18T23:00:00+00:00,Sao Paulo,Corinthians,1,0,Match Finished,2021
2021-10-20T22:00:00+00:00,Ceara,Palmeiras,1,2,Match Finished,2021
2021-10-21T23:00:00+00:00,Internacional,RB Bragantino,1,1,Match Finished,2021
2021-10-23T20:00:00+00:00,Santos,America Mineiro,0,2,Match Finished,2021
2021-10-23T20:00:00+00:00,Juventude,Ceara,0,0,Match Finished,2021
2021-10-23T22:00:00+00:00,Fluminense,Flamengo,3,1,Match Finished,2021
2021-10-23T22:15:00+00:00,Fortaleza EC,Atletico Paranaense,3,0,Match Finished,2021
2021-10-24T19:00:00+00:00,Internacional,Corinthians,2,2,Match Finished,2021
2021-10-24T19:00:00+00:00,Atletico-MG,Cuiaba,2,1,Match Finished,2021
2021-10-24T21:15:00+00:00,RB Bragantino,Sao Paulo,1,0,Match Finished,2021
2021-10-24T23:30:00+00:00,Bahia,Chapecoense-sc,3,0,Match Finished,2021
2021-10-25T23:00:00+00:00,Atletico Goianiense,Gremio,2,0,Match Finished,2021
2021-10-26T00:30:00+00:00,Palmeiras,Sport Recife,2,1,Match Finished,2021
2021-10-27T22:00:00+00:00,Bahia,Ceara,1,1,Match Finished,2021
2021-10-27T22:00:00+00:00,Santos,Fluminense,2,0,Match Finished,2021
2021-10-28T22:00:00+00:00,RB Bragantino,Sport Recife,3,0,Match Finished,2021
2021-10-30T20:00:00+00:00,Atletico Paranaense,Santos,0,1,Match Finished,2021
2021-10-30T23:00:00+00:00,Flamengo,Atletico-MG,1,0,Match Finished,2021
2021-10-30T23:15:00+00:00,Juventude,Bahia,0,0,Match Finished,2021
2021-10-31T01:00:00+00:00,America Mineiro,Fortaleza EC,2,1,Match Finished,2021
2021-10-31T19:00:00+00:00,Ceara,Fluminense,1,0,Match Finished,2021
2021-10-31T19:00:00+00:00,Gremio,Palmeiras,1,3,Match Finished,2021
2021-10-31T21:15:00+00:00,Sao Paulo,Internacional,1,0,Match Finished,2021
2021-10-31T23:30:00+00:00,Sport Recife,Atletico Goianiense,2,0,Match Finished,2021
2021-11-01T23:00:00+00:00,Cuiaba,RB Bragantino,1,0,Match Finished,2021
2021-11-02T00:30:00+00:00,Corinthians,Chapecoense-sc,1,0,Match Finished,2021
2021-11-02T19:00:00+00:00,Atletico Paranaense,Flamengo,2,2,Match Finished,2021
2021-11-04T00:00:00+00:00,Atletico-MG,Gremio,2,1,Match Finished,2021
2021-11-05T00:00:00+00:00,Cuiaba,Chapecoense-sc,0,0,Match Finished,2021
2021-11-06T00:30:00+00:00,Flamengo,Atletico Goianiense,2,0,Match Finished,2021
2021-11-06T20:00:00+00:00,Corinthians,Fortaleza EC,1,0,Match Finished,2021
2021-11-06T22:00:00+00:00,Internacional,Gremio,1,0,Match Finished,2021
2021-11-07T00:00:00+00:00,Fluminense,Sport Recife,1,0,Match Finished,2021
2021-11-07T19:00:00+00:00,Santos,Palmeiras,0,2,Match Finished,2021
2021-11-07T19:00:00+00:00,RB Bragantino,Atletico Paranaense,0,2,Match Finished,2021
2021-11-07T19:00:00+00:00,Atletico-MG,America Mineiro,1,0,Match Finished,2021
2021-11-07T21:15:00+00:00,Bahia,Sao Paulo,1,0,Match Finished,2021
2021-11-07T23:30:00+00:00,Ceara,Cuiaba,1,0,Match Finished,2021
2021-11-08T23:00:00+00:00,Chapecoense-sc,Flamengo,2,2,Match Finished,2021
2021-11-10T00:30:00+00:00,Gremio,Fluminense,1,0,Match Finished,2021
2021-11-10T21:30:00+00:00,Atletico Paranaense,Ceara,2,1,Match Finished,2021
2021-11-10T22:00:00+00:00,Santos,RB Bragantino,2,0,Match Finished,2021
2021-11-10T22:00:00+00:00,Atletico-MG,Corinthians,3,0,Match Finished,2021
2021-11-10T23:30:00+00:00,Palmeiras,Atletico Goianiense,4,0,Match Finished,2021
2021-11-11T00:30:00+00:00,Sport Recife,America Mineiro,2,3,Match Finished,2021
2021-11-11T00:30:00+00:00,Juventude,Internacional,2,1,Match Finished,2021
2021-11-11T00:30:00+00:00,Fortaleza EC,Sao Paulo,1,1,Match Finished,2021
2021-11-11T22:00:00+00:00,Flamengo,Bahia,3,0,Match Finished,2021
2021-11-13T20:00:00+00:00,Atletico Goianiense,Santos,0,0,Match Finished,2021
2021-11-13T21:30:00+00:00,America Mineiro,Gremio,3,1,Match Finished,2021
2021-11-13T22:00:00+00:00,Internacional,Atletico Paranaense,2,1,Match Finished,2021
2021-11-13T22:00:00+00:00,RB Bragantino,Fortaleza EC,3,0,Match Finished,2021
2021-11-14T00:00:00+00:00,Corinthians,Cuiaba,3,2,Match Finished,2021
2021-11-14T19:00:00+00:00,Sao Paulo,Flamengo,0,4,Match Finished,2021
2021-11-14T21:15:00+00:00,Fluminense,Palmeiras,2,1,Match Finished,2021
2021-11-14T22:00:00+00:00,Ceara,Sport Recife,2,1,Match Finished,2021
2021-11-14T22:00:00+00:00,Chapecoense-sc,Juventude,0,2,Match Finished,2021
